status,accepted_timestamp,accepted_lat,accepted_lng,pickup_timestamp,pickup_lat,pickup_lng,dropped_off_timestamp,dropoff_lat,dropoff_lng
finished,2021-09-12 02:45:14 UTC,29.4241,-98.48906,2021-09-12 02:47:49 UTC,,,2021-09-12 02:59:50 UTC,,
finished,2021-09-12 04:39:02 UTC,29.548369,-98.575639,2021-09-12 04:42:29 UTC,,,2021-09-12 04:48:12 UTC,,
finished,2021-09-12 03:01:09 UTC,29.42936,-98.49471,2021-09-12 03:05:21 UTC,,,2021-09-12 03:16:35 UTC,,
finished,2021-09-12 02:27:47 UTC,29.425074,-98.501646,2021-09-12 02:33:06 UTC,,,2021-09-12 02:36:07 UTC,,
finished,2021-09-12 03:35:29 UTC,29.437690000000003,-98.49008,2021-09-12 03:38:01 UTC,,,2021-09-12 03:52:01 UTC,,
canceled,2021-07-02 18:31:00 UTC,29.396539,-98.65147900000001,,,,,,
finished,2021-07-02 20:46:59 UTC,29.44217,-98.66179,2021-07-02 20:51:33 UTC,,,2021-07-02 21:00:23 UTC,,
finished,2021-07-02 19:16:56 UTC,29.43147,-98.68611,2021-07-02 19:24:30 UTC,,,2021-07-02 19:29:25 UTC,,
finished,2021-07-02 22:14:14 UTC,29.5547,-98.58759,2021-07-02 22:19:38 UTC,,,2021-07-02 22:50:05 UTC,,
finished,2021-07-02 05:02:29 UTC,29.438492999999998,-98.473487,2021-07-02 05:10:54 UTC,,,2021-07-02 05:35:13 UTC,,
finished,2021-07-02 19:28:29 UTC,29.445337,-98.731018,2021-07-02 19:50:14 UTC,,,2021-07-02 20:00:48 UTC,,
finished,2021-07-02 04:37:37 UTC,29.515596999999996,-98.40305699999999,2021-07-02 04:47:04 UTC,,,2021-07-02 05:07:13 UTC,,
finished,2021-06-28 23:24:42 UTC,29.450409999999998,-98.68213,2021-06-28 23:30:14 UTC,,,2021-06-28 23:53:19 UTC,,
canceled,2021-09-16 22:27:21 UTC,29.420021999999996,-98.501785,,,,,,
finished,2021-09-05 04:09:51 UTC,29.425718,-98.482834,2021-09-05 04:11:10 UTC,,,2021-09-05 04:17:08 UTC,,
finished,2021-09-05 06:41:35 UTC,29.440226000000003,-98.484117,2021-09-05 06:43:47 UTC,,,2021-09-05 07:11:20 UTC,,
finished,2021-09-05 07:12:05 UTC,29.327059999999996,-98.49441,2021-09-05 07:21:07 UTC,,,2021-09-05 07:59:46 UTC,,
canceled,2021-09-05 04:20:15 UTC,29.429439000000002,-98.500761,,,,,,
finished,2021-07-09 01:54:29 UTC,29.42029,-98.49723,2021-07-09 01:57:38 UTC,,,2021-07-09 02:05:51 UTC,,
finished,2021-07-09 03:13:05 UTC,29.38427,-98.44866,2021-07-09 03:24:42 UTC,,,2021-07-09 03:31:52 UTC,,
finished,2021-09-15 21:15:42 UTC,29.42377,-98.4797,2021-09-15 21:21:48 UTC,,,2021-09-15 21:26:04 UTC,,
finished,2021-07-30 01:01:45 UTC,29.51928,-98.47691999999999,2021-07-30 01:07:16 UTC,,,2021-07-30 01:16:03 UTC,,
finished,2021-07-30 19:40:04 UTC,29.428094,-98.52640500000001,2021-07-30 19:49:28 UTC,,,2021-07-30 20:04:47 UTC,,
finished,2021-07-30 00:37:23 UTC,29.489996,-98.466475,2021-07-30 00:41:24 UTC,,,2021-07-30 00:52:23 UTC,,
finished,2021-09-14 20:11:35 UTC,29.438715000000002,-98.659672,2021-09-14 20:17:52 UTC,,,2021-09-14 20:23:37 UTC,,
finished,2021-09-16 23:20:39 UTC,29.560926000000002,-98.592215,2021-09-16 23:27:43 UTC,,,2021-09-16 23:45:32 UTC,,
finished,2021-09-16 21:53:14 UTC,29.425682000000002,-98.511825,2021-09-16 22:05:00 UTC,,,2021-09-16 22:16:36 UTC,,
finished,2021-09-16 20:27:42 UTC,29.435731,-98.691429,2021-09-16 20:34:35 UTC,,,2021-09-16 21:01:28 UTC,,
finished,2021-09-16 23:46:30 UTC,29.411497999999998,-98.493439,2021-09-16 23:50:07 UTC,,,2021-09-17 00:08:55 UTC,,
finished,2021-09-16 03:06:46 UTC,29.52127,-98.47674,2021-09-16 03:09:33 UTC,,,2021-09-16 03:27:28 UTC,,
finished,2021-07-29 01:21:36 UTC,29.451209999999996,-98.68341,2021-07-29 01:30:11 UTC,,,2021-07-29 02:04:48 UTC,,
finished,2021-08-27 03:05:18 UTC,29.443103999999998,-98.664355,2021-08-27 03:09:00 UTC,,,2021-08-27 03:27:49 UTC,,
canceled,2021-10-25 19:42:52 UTC,29.482772999999998,-98.48185,,,,,,
finished,2021-07-13 22:52:58 UTC,29.55292,-98.5021,2021-07-13 22:59:01 UTC,,,2021-07-13 23:15:13 UTC,,
finished,2021-07-13 19:52:36 UTC,29.5566,-98.66707,2021-07-13 19:58:19 UTC,,,2021-07-13 20:11:55 UTC,,
finished,2021-07-13 21:29:43 UTC,29.439140000000002,-98.45504,2021-07-13 21:41:11 UTC,,,2021-07-13 21:46:27 UTC,,
finished,2021-07-13 16:17:29 UTC,29.333190000000002,-98.5762,2021-07-13 16:24:10 UTC,,,2021-07-13 16:47:15 UTC,,
finished,2021-07-13 19:21:30 UTC,29.56389,-98.59449000000001,2021-07-13 19:32:05 UTC,,,2021-07-13 19:39:16 UTC,,
finished,2021-07-03 17:19:23 UTC,29.356643,-98.498733,2021-07-03 17:29:12 UTC,,,2021-07-03 17:46:11 UTC,,
finished,2021-07-03 19:42:15 UTC,29.42387,-98.48862,2021-07-03 19:46:23 UTC,,,2021-07-03 19:56:34 UTC,,
finished,2021-07-03 17:55:07 UTC,29.43615,-98.49586,2021-07-03 18:04:39 UTC,,,2021-07-03 18:11:12 UTC,,
finished,2021-07-03 16:21:23 UTC,29.487240999999997,-98.544285,2021-07-03 16:24:38 UTC,,,2021-07-03 16:40:36 UTC,,
finished,2021-07-03 16:40:52 UTC,29.42032,-98.47945,2021-07-03 16:53:22 UTC,,,2021-07-03 17:09:32 UTC,,
finished,2021-10-25 22:53:44 UTC,29.578922,-98.609123,2021-10-25 23:10:25 UTC,,,2021-10-25 23:17:18 UTC,,
finished,2021-10-25 21:21:35 UTC,29.588328999999998,-98.474563,2021-10-25 21:30:56 UTC,,,2021-10-25 21:56:27 UTC,,
finished,2021-07-17 19:01:16 UTC,29.495594,-98.429795,2021-07-17 19:08:13 UTC,,,2021-07-17 19:12:38 UTC,,
finished,2021-07-17 20:38:53 UTC,29.523196000000002,-98.476259,2021-07-17 20:42:24 UTC,,,2021-07-17 21:05:47 UTC,,
finished,2021-07-09 00:41:38 UTC,29.5056,-98.45875,2021-07-09 00:46:19 UTC,,,2021-07-09 00:53:35 UTC,,
finished,2021-07-09 02:41:33 UTC,29.410859999999996,-98.47325,2021-07-09 02:45:01 UTC,,,2021-07-09 03:12:47 UTC,,
finished,2021-07-09 00:12:49 UTC,29.439009999999996,-98.45054,2021-07-09 00:21:36 UTC,,,2021-07-09 00:33:02 UTC,,
finished,2021-09-12 03:53:15 UTC,29.377176000000002,-98.442652,2021-09-12 03:56:39 UTC,,,2021-09-12 04:23:20 UTC,,
finished,2021-08-30 21:15:18 UTC,29.550783000000003,-98.664644,2021-08-30 21:32:58 UTC,,,2021-08-30 21:54:46 UTC,,
finished,2021-09-10 19:07:04 UTC,29.476583,-98.584293,2021-09-10 19:09:41 UTC,,,2021-09-10 19:30:49 UTC,,
finished,2021-07-12 21:56:12 UTC,29.464290000000002,-98.62049,2021-07-12 22:04:26 UTC,,,2021-07-12 22:13:58 UTC,,
finished,2021-07-24 03:42:39 UTC,29.547446,-98.589078,2021-07-24 03:49:28 UTC,,,2021-07-24 03:58:18 UTC,,
finished,2021-07-24 02:11:44 UTC,29.45165,-98.68238000000001,2021-07-24 02:24:16 UTC,,,2021-07-24 02:50:20 UTC,,
finished,2021-07-29 04:04:30 UTC,29.519695000000002,-98.475219,2021-07-29 04:18:25 UTC,,,2021-07-29 04:34:49 UTC,,
finished,2021-07-29 03:57:37 UTC,29.523597,-98.476174,2021-07-29 04:01:50 UTC,,,2021-07-29 04:07:01 UTC,,
canceled,2021-07-29 04:59:14 UTC,29.423053000000003,-98.484786,,,,,,
finished,2021-07-29 04:53:05 UTC,29.41447,-98.488336,2021-07-29 04:57:11 UTC,,,2021-07-29 05:00:51 UTC,,
finished,2021-07-29 23:48:56 UTC,29.46067,-98.62349,2021-07-29 23:54:17 UTC,,,2021-07-30 00:04:19 UTC,,
finished,2021-07-01 23:02:52 UTC,29.477071000000002,-98.608742,2021-07-01 23:15:43 UTC,,,2021-07-01 23:21:06 UTC,,
finished,2021-07-01 22:18:32 UTC,29.489683000000003,-98.577699,2021-07-01 22:25:23 UTC,,,2021-07-01 22:39:28 UTC,,
finished,2021-07-01 20:41:36 UTC,29.42475,-98.50206,2021-07-01 20:48:19 UTC,,,2021-07-01 20:55:30 UTC,,
finished,2021-07-01 18:54:53 UTC,29.485279,-98.603902,2021-07-01 19:01:39 UTC,,,2021-07-01 19:28:09 UTC,,
finished,2021-07-04 16:57:39 UTC,29.4799,-98.60658000000001,2021-07-04 17:03:22 UTC,,,2021-07-04 17:09:56 UTC,,
finished,2021-07-04 17:53:52 UTC,29.539228,-98.569755,2021-07-04 17:59:26 UTC,,,2021-07-04 18:05:16 UTC,,
finished,2021-07-04 00:01:36 UTC,29.443772999999997,-98.478124,2021-07-04 00:05:58 UTC,,,2021-07-04 00:11:20 UTC,,
finished,2021-07-31 22:55:15 UTC,29.42124,-98.50208,2021-07-31 23:03:55 UTC,,,2021-07-31 23:19:33 UTC,,
finished,2021-07-31 20:43:51 UTC,29.439653000000003,-98.49930400000001,2021-07-31 20:50:49 UTC,,,2021-07-31 21:05:30 UTC,,
finished,2021-07-31 19:40:42 UTC,29.46097,-98.701249,2021-07-31 19:46:48 UTC,,,2021-07-31 19:56:05 UTC,,
finished,2021-08-19 18:40:04 UTC,29.448937,-98.686939,2021-08-19 18:45:46 UTC,,,2021-08-19 18:54:34 UTC,,
finished,2021-08-19 20:53:32 UTC,29.522734000000003,-98.476179,2021-08-19 20:57:21 UTC,,,2021-08-19 21:09:11 UTC,,
finished,2021-08-19 21:09:03 UTC,29.422897,-98.48406899999999,2021-08-19 21:15:00 UTC,,,2021-08-19 21:33:47 UTC,,
finished,2021-08-30 20:18:20 UTC,29.486434000000003,-98.5773,2021-08-30 20:20:22 UTC,,,2021-08-30 20:36:27 UTC,,
canceled,2021-08-29 03:15:01 UTC,29.426481,-98.48937,,,,,,
finished,2021-08-29 03:47:51 UTC,29.318561,-98.502449,2021-08-29 04:01:19 UTC,,,2021-08-29 04:25:34 UTC,,
finished,2021-08-29 06:09:07 UTC,29.452102000000004,-98.485362,2021-08-29 06:10:17 UTC,,,2021-08-29 06:15:39 UTC,,
finished,2021-08-29 01:39:39 UTC,29.563105,-98.479253,2021-08-29 01:45:13 UTC,,,2021-08-29 02:04:33 UTC,,
finished,2021-08-29 06:56:52 UTC,29.348115999999997,-98.481195,2021-08-29 07:07:16 UTC,,,2021-08-29 07:19:07 UTC,,
finished,2021-08-29 03:21:45 UTC,29.418096000000002,-98.49027199999999,2021-08-29 03:24:41 UTC,,,2021-08-29 03:40:49 UTC,,
finished,2021-08-21 16:30:46 UTC,29.510145,-98.567199,2021-08-21 16:40:44 UTC,,,2021-08-21 16:51:29 UTC,,
finished,2021-08-21 05:04:45 UTC,29.587287,-98.452444,2021-08-21 05:10:35 UTC,,,2021-08-21 05:26:11 UTC,,
finished,2021-08-21 03:22:06 UTC,29.422715999999998,-98.50313,2021-08-21 03:27:50 UTC,,,2021-08-21 03:52:33 UTC,,
finished,2021-08-21 03:54:52 UTC,29.418808000000002,-98.519113,2021-08-21 03:57:18 UTC,,,2021-08-21 04:20:43 UTC,,
finished,2021-10-08 23:02:42 UTC,29.526342,-98.472167,2021-10-08 23:05:58 UTC,,,2021-10-08 23:36:07 UTC,,
finished,2021-10-08 19:53:00 UTC,29.406740999999997,-98.65005,2021-10-08 19:59:44 UTC,,,2021-10-08 20:14:11 UTC,,
finished,2021-10-08 19:38:45 UTC,29.40577,-98.6289,2021-10-08 19:41:50 UTC,,,2021-10-08 19:49:37 UTC,,
canceled,2021-10-08 20:37:52 UTC,29.423244,-98.58085600000001,,,,,,
finished,2021-10-08 20:22:49 UTC,29.40356,-98.62911,2021-10-08 20:27:03 UTC,,,2021-10-08 20:44:50 UTC,,
finished,2021-08-20 19:15:39 UTC,29.45115,-98.64265400000001,2021-08-20 19:23:28 UTC,,,2021-08-20 19:37:29 UTC,,
finished,2021-08-20 02:32:14 UTC,29.528118,-98.505491,2021-08-20 02:36:52 UTC,,,2021-08-20 02:44:08 UTC,,
finished,2021-09-05 03:45:51 UTC,29.440383,-98.477722,2021-09-05 03:47:42 UTC,,,2021-09-05 04:00:59 UTC,,
finished,2021-09-05 04:48:18 UTC,29.453026,-98.484448,2021-09-05 04:49:55 UTC,,,2021-09-05 05:27:25 UTC,,
finished,2021-09-05 03:11:45 UTC,29.543561999999998,-98.439874,2021-09-05 03:18:28 UTC,,,2021-09-05 03:34:18 UTC,,
finished,2021-09-05 01:28:31 UTC,29.42355,-98.490264,2021-09-05 01:44:34 UTC,,,2021-09-05 01:56:29 UTC,,
finished,2021-09-05 19:51:14 UTC,29.542174,-98.670022,2021-09-05 19:54:20 UTC,,,2021-09-05 20:09:05 UTC,,
finished,2021-07-04 01:42:44 UTC,29.41648,-98.48984,2021-07-04 01:45:28 UTC,,,2021-07-04 01:55:14 UTC,,
finished,2021-07-04 18:02:12 UTC,29.589540000000003,-98.606887,2021-07-04 18:11:05 UTC,,,2021-07-04 18:29:54 UTC,,
finished,2021-10-14 19:54:13 UTC,29.457427000000003,-98.555263,2021-10-14 20:03:24 UTC,,,2021-10-14 20:08:31 UTC,,
finished,2021-10-14 19:23:15 UTC,29.325979999999998,-98.55115,2021-10-14 19:33:05 UTC,,,2021-10-14 19:51:11 UTC,,
finished,2021-10-14 23:14:06 UTC,29.520220000000002,-98.49835,2021-10-14 23:22:06 UTC,,,2021-10-14 23:35:52 UTC,,
finished,2021-10-14 18:42:55 UTC,29.399853999999998,-98.651926,2021-10-14 18:50:34 UTC,,,2021-10-14 19:10:20 UTC,,
finished,2021-10-14 23:52:33 UTC,29.484714,-98.54539399999999,2021-10-15 00:03:26 UTC,,,2021-10-15 00:16:32 UTC,,
finished,2021-10-14 00:40:39 UTC,29.518531,-98.47698100000001,2021-10-14 00:45:49 UTC,,,2021-10-14 00:54:21 UTC,,
finished,2021-10-14 18:28:44 UTC,29.439059999999998,-98.6601,2021-10-14 18:33:01 UTC,,,2021-10-14 18:42:21 UTC,,
finished,2021-08-20 00:04:06 UTC,29.510183,-98.350059,2021-08-20 00:08:29 UTC,,,2021-08-20 00:23:26 UTC,,
finished,2021-08-20 01:08:58 UTC,29.527594,-98.484043,2021-08-20 01:16:13 UTC,,,2021-08-20 01:19:31 UTC,,
finished,2021-08-20 01:48:08 UTC,29.592171999999998,-98.47182,2021-08-20 01:58:36 UTC,,,2021-08-20 02:05:42 UTC,,
finished,2021-09-07 19:54:10 UTC,29.474057000000002,-98.610877,2021-09-07 20:01:45 UTC,,,2021-09-07 20:07:21 UTC,,
finished,2021-09-07 18:34:41 UTC,29.469133000000003,-98.622986,2021-09-07 18:45:21 UTC,,,2021-09-07 18:53:04 UTC,,
finished,2021-09-07 21:25:35 UTC,29.512662,-98.568908,2021-09-07 21:32:07 UTC,,,2021-09-07 21:37:48 UTC,,
finished,2021-09-07 18:14:35 UTC,29.455070000000003,-98.634107,2021-09-07 18:21:08 UTC,,,2021-09-07 18:26:13 UTC,,
finished,2021-09-07 19:27:11 UTC,29.515319,-98.58382399999999,2021-09-07 19:32:01 UTC,,,2021-09-07 19:51:16 UTC,,
finished,2021-09-07 21:33:53 UTC,29.511877000000002,-98.591583,2021-09-07 21:47:07 UTC,,,2021-09-07 21:50:05 UTC,,
finished,2021-08-04 03:09:33 UTC,29.565306,-98.364552,2021-08-04 03:20:21 UTC,,,2021-08-04 03:25:32 UTC,,
finished,2021-08-04 02:49:18 UTC,29.532878999999998,-98.411682,2021-08-04 02:54:50 UTC,,,2021-08-04 03:07:15 UTC,,
finished,2021-08-25 18:41:06 UTC,29.603077000000003,-98.603987,2021-08-25 18:43:41 UTC,,,2021-08-25 19:04:08 UTC,,
finished,2021-08-25 21:58:23 UTC,29.58233,-98.609718,2021-08-25 22:03:48 UTC,,,2021-08-25 22:11:14 UTC,,
finished,2021-08-25 23:27:57 UTC,29.531689,-98.64575,2021-08-25 23:34:03 UTC,,,2021-08-25 23:42:35 UTC,,
finished,2021-08-25 18:22:41 UTC,29.583934999999997,-98.638305,2021-08-25 18:26:52 UTC,,,2021-08-25 18:38:17 UTC,,
finished,2021-09-19 06:20:17 UTC,29.556079999999998,-98.30878,2021-09-19 06:28:10 UTC,,,2021-09-19 06:46:32 UTC,,
finished,2021-09-19 04:14:12 UTC,29.580006,-98.304099,2021-09-19 04:20:00 UTC,,,2021-09-19 04:32:21 UTC,,
finished,2021-09-19 03:28:52 UTC,29.562105,-98.42121800000001,2021-09-19 03:34:25 UTC,,,2021-09-19 03:50:41 UTC,,
finished,2021-08-20 00:31:12 UTC,29.441044,-98.439937,2021-08-20 00:37:27 UTC,,,2021-08-20 00:46:03 UTC,,
finished,2021-08-20 19:55:08 UTC,29.44625,-98.54965899999999,2021-08-20 20:01:15 UTC,,,2021-08-20 20:18:09 UTC,,
finished,2021-08-20 01:59:27 UTC,29.608815999999997,-98.45060699999999,2021-08-20 02:13:37 UTC,,,2021-08-20 02:27:23 UTC,,
finished,2021-08-20 00:51:18 UTC,29.510340999999997,-98.39381800000001,2021-08-20 00:54:07 UTC,,,2021-08-20 01:06:32 UTC,,
finished,2021-08-20 19:00:57 UTC,29.435639000000002,-98.695365,2021-08-20 19:07:29 UTC,,,2021-08-20 19:20:14 UTC,,
finished,2021-08-21 02:51:12 UTC,29.431686,-98.500175,2021-08-21 02:55:42 UTC,,,2021-08-21 03:04:01 UTC,,
finished,2021-09-15 23:01:56 UTC,29.582759000000003,-98.537593,2021-09-15 23:22:01 UTC,,,2021-09-15 23:29:39 UTC,,
finished,2021-08-23 18:18:34 UTC,29.552721999999996,-98.66723499999999,2021-08-23 18:28:40 UTC,,,2021-08-23 18:47:04 UTC,,
finished,2021-08-23 21:31:58 UTC,29.505544,-98.467248,2021-08-23 21:38:58 UTC,,,2021-08-23 21:59:12 UTC,,
finished,2021-08-23 22:57:05 UTC,29.563588,-98.59174200000001,2021-08-23 23:01:33 UTC,,,2021-08-23 23:29:26 UTC,,
finished,2021-08-23 22:02:36 UTC,29.575483000000002,-98.596672,2021-08-23 22:09:15 UTC,,,2021-08-23 22:18:05 UTC,,
finished,2021-09-15 19:23:08 UTC,29.410133000000002,-98.497846,2021-09-15 19:25:23 UTC,,,2021-09-15 19:34:40 UTC,,
finished,2021-09-15 18:17:54 UTC,29.46603,-98.61967800000001,2021-09-15 18:24:13 UTC,,,2021-09-15 18:36:47 UTC,,
finished,2021-09-15 20:57:09 UTC,29.45405,-98.48156,2021-09-15 21:00:08 UTC,,,2021-09-15 21:10:05 UTC,,
finished,2021-09-15 22:26:00 UTC,29.524069,-98.476864,2021-09-15 22:41:26 UTC,,,2021-09-15 22:51:16 UTC,,
finished,2021-07-12 00:46:45 UTC,29.54068,-98.49233000000001,2021-07-12 00:50:24 UTC,,,2021-07-12 01:01:21 UTC,,
finished,2021-08-26 03:13:41 UTC,29.476898,-98.69371,2021-08-26 03:17:09 UTC,,,2021-08-26 03:28:02 UTC,,
finished,2021-08-26 01:47:35 UTC,29.52262,-98.476045,2021-08-26 01:50:56 UTC,,,2021-08-26 02:07:25 UTC,,
finished,2021-08-02 22:17:47 UTC,29.399240000000002,-98.643096,2021-08-02 22:28:41 UTC,,,2021-08-02 22:40:46 UTC,,
finished,2021-08-02 19:54:20 UTC,29.465609999999998,-98.695915,2021-08-02 20:03:40 UTC,,,2021-08-02 20:21:46 UTC,,
finished,2021-08-02 22:13:30 UTC,29.399294,-98.640134,2021-08-02 22:14:52 UTC,,,2021-08-02 22:25:51 UTC,,
finished,2021-08-02 20:44:25 UTC,29.518472999999997,-98.60385,2021-08-02 20:49:14 UTC,,,2021-08-02 20:56:54 UTC,,
finished,2021-08-02 21:18:35 UTC,29.608922999999997,-98.598807,2021-08-02 21:28:26 UTC,,,2021-08-02 22:03:52 UTC,,
finished,2021-08-30 19:17:40 UTC,29.466105,-98.603435,2021-08-30 19:23:47 UTC,,,2021-08-30 19:33:54 UTC,,
finished,2021-08-30 20:43:59 UTC,29.505139,-98.66204499999999,2021-08-30 20:48:57 UTC,,,2021-08-30 20:58:38 UTC,,
finished,2021-08-04 02:26:46 UTC,29.516043,-98.411877,2021-08-04 02:33:22 UTC,,,2021-08-04 02:40:37 UTC,,
finished,2021-08-04 01:15:09 UTC,29.466618,-98.516336,2021-08-04 01:18:07 UTC,,,2021-08-04 01:27:12 UTC,,
finished,2021-08-04 03:29:52 UTC,29.535978000000004,-98.41114,2021-08-04 03:33:23 UTC,,,2021-08-04 03:35:44 UTC,,
finished,2021-08-04 03:36:44 UTC,29.541491999999998,-98.409037,2021-08-04 03:41:43 UTC,,,2021-08-04 03:51:06 UTC,,
finished,2021-08-21 02:33:08 UTC,29.421549,-98.503785,2021-08-21 02:36:59 UTC,,,2021-08-21 02:45:54 UTC,,
finished,2021-08-21 16:49:10 UTC,29.475478999999996,-98.582229,2021-08-21 16:54:49 UTC,,,2021-08-21 17:11:39 UTC,,
finished,2021-08-21 04:20:57 UTC,29.521079999999998,-98.4222,2021-08-21 04:27:49 UTC,,,2021-08-21 04:32:35 UTC,,
finished,2021-08-21 15:59:39 UTC,29.473329999999997,-98.61395,2021-08-21 16:09:06 UTC,,,2021-08-21 16:34:20 UTC,,
finished,2021-09-10 22:01:35 UTC,29.528121000000002,-98.474008,2021-09-10 22:03:55 UTC,,,2021-09-10 22:21:26 UTC,,
finished,2021-09-10 19:32:26 UTC,29.5444,-98.6455,2021-09-10 19:35:10 UTC,,,2021-09-10 19:53:57 UTC,,
finished,2021-09-10 17:50:13 UTC,29.491231,-98.611655,2021-09-10 17:55:46 UTC,,,2021-09-10 18:07:42 UTC,,
finished,2021-07-12 23:52:42 UTC,29.523559999999996,-98.47625,2021-07-12 23:54:54 UTC,,,2021-07-13 00:11:24 UTC,,
finished,2021-07-12 00:22:41 UTC,29.52318,-98.47631,2021-07-12 00:25:09 UTC,,,2021-07-12 00:36:44 UTC,,
finished,2021-07-12 20:59:54 UTC,29.504346,-98.61914,2021-07-12 21:06:57 UTC,,,2021-07-12 21:13:28 UTC,,
finished,2021-07-12 19:35:59 UTC,29.5673,-98.59249,2021-07-12 19:41:53 UTC,,,2021-07-12 19:59:55 UTC,,
finished,2021-07-12 20:29:39 UTC,29.49673,-98.47872,2021-07-12 20:31:56 UTC,,,2021-07-12 20:37:08 UTC,,
finished,2021-07-12 22:22:05 UTC,29.520734,-98.487747,2021-07-12 22:35:42 UTC,,,2021-07-12 22:41:27 UTC,,
finished,2021-07-12 21:16:41 UTC,29.498659999999997,-98.62344,2021-07-12 21:23:52 UTC,,,2021-07-12 21:29:33 UTC,,
finished,2021-09-02 19:17:16 UTC,29.46138,-98.62198000000001,2021-09-02 19:21:45 UTC,,,2021-09-02 19:29:16 UTC,,
finished,2021-09-02 20:01:54 UTC,29.466413,-98.612619,2021-09-02 20:05:18 UTC,,,2021-09-02 20:16:05 UTC,,
finished,2021-09-02 20:29:00 UTC,29.431371000000002,-98.6478,2021-09-02 20:35:15 UTC,,,2021-09-02 20:49:17 UTC,,
finished,2021-07-13 22:16:25 UTC,29.52315,-98.47663,2021-07-13 22:31:36 UTC,,,2021-07-13 22:49:12 UTC,,
finished,2021-07-13 20:23:32 UTC,29.49257,-98.70908,2021-07-13 20:28:25 UTC,,,2021-07-13 20:39:35 UTC,,
finished,2021-09-03 23:15:57 UTC,29.471803,-98.57545400000001,2021-09-03 23:23:57 UTC,,,2021-09-03 23:42:20 UTC,,
canceled,2021-09-03 22:42:17 UTC,29.461471000000003,-98.623207,2021-09-03 22:18:32 UTC,,,,,
finished,2021-09-18 23:26:54 UTC,29.4889,-98.58027,2021-09-18 23:29:25 UTC,,,2021-09-18 23:39:11 UTC,,
finished,2021-09-18 23:03:04 UTC,29.45317,-98.6294,2021-09-18 23:08:27 UTC,,,2021-09-18 23:18:16 UTC,,
finished,2021-09-14 21:12:06 UTC,29.485028999999997,-98.34723100000001,2021-09-14 21:14:37 UTC,,,2021-09-14 21:27:50 UTC,,
finished,2021-08-19 23:29:20 UTC,29.4812,-98.5952,2021-08-19 23:35:06 UTC,,,2021-08-20 00:01:29 UTC,,
finished,2021-08-19 21:37:27 UTC,29.522740999999996,-98.47617,2021-08-19 21:40:30 UTC,,,2021-08-19 22:16:28 UTC,,
finished,2021-07-17 21:48:17 UTC,29.56424,-98.48135,2021-07-17 21:58:04 UTC,,,2021-07-17 22:07:50 UTC,,
finished,2021-07-17 22:08:06 UTC,29.609509999999997,-98.51326,2021-07-17 22:10:46 UTC,,,2021-07-17 22:28:30 UTC,,
finished,2021-07-17 15:40:15 UTC,29.4507,-98.68323000000001,2021-07-17 15:51:44 UTC,,,2021-07-17 16:03:09 UTC,,
finished,2021-07-13 18:37:58 UTC,29.514,-98.60961999999999,2021-07-13 18:45:39 UTC,,,2021-07-13 19:01:47 UTC,,
finished,2021-07-13 19:01:57 UTC,29.58525,-98.62134,2021-07-13 19:06:49 UTC,,,2021-07-13 19:20:48 UTC,,
finished,2021-08-25 22:54:36 UTC,29.505136,-98.585136,2021-08-25 23:00:56 UTC,,,2021-08-25 23:22:01 UTC,,
finished,2021-08-25 20:02:24 UTC,29.441609999999997,-98.5034,2021-08-25 20:05:34 UTC,,,2021-08-25 20:24:58 UTC,,
finished,2021-07-18 17:42:53 UTC,29.375542,-98.735006,2021-07-18 17:51:13 UTC,,,2021-07-18 18:08:26 UTC,,
finished,2021-07-18 18:38:41 UTC,29.510087,-98.566497,2021-07-18 18:44:24 UTC,,,2021-07-18 18:55:39 UTC,,
finished,2021-07-18 05:32:08 UTC,29.399482,-98.511377,2021-07-18 05:35:35 UTC,,,2021-07-18 05:48:11 UTC,,
finished,2021-07-18 05:48:58 UTC,29.480190000000004,-98.58306999999999,2021-07-18 05:59:01 UTC,,,2021-07-18 06:08:43 UTC,,
finished,2021-07-18 19:01:56 UTC,29.566549,-98.595054,2021-07-18 19:10:59 UTC,,,2021-07-18 19:45:15 UTC,,
finished,2021-07-18 06:48:52 UTC,29.402852000000003,-98.459372,2021-07-18 06:55:21 UTC,,,2021-07-18 07:04:02 UTC,,
finished,2021-07-18 02:52:32 UTC,29.440126,-98.44228299999999,2021-07-18 02:56:38 UTC,,,2021-07-18 03:05:39 UTC,,
finished,2021-07-18 18:25:38 UTC,29.507336,-98.573442,2021-07-18 18:32:02 UTC,,,2021-07-18 18:42:19 UTC,,
finished,2021-07-18 04:41:32 UTC,29.423196,-98.485357,2021-07-18 04:55:28 UTC,,,2021-07-18 05:03:23 UTC,,
finished,2021-07-18 02:03:32 UTC,29.450570000000003,-98.68339,2021-07-18 02:05:38 UTC,,,2021-07-18 02:11:27 UTC,,
canceled,2021-07-18 07:14:30 UTC,29.452503000000004,-98.484939,,,,,,
finished,2021-07-18 18:09:49 UTC,29.520059999999997,-98.49172,2021-07-18 18:15:55 UTC,,,2021-07-18 18:24:47 UTC,,
finished,2021-07-18 04:10:49 UTC,29.456413,-98.41971099999999,2021-07-18 04:26:07 UTC,,,2021-07-18 04:41:02 UTC,,
finished,2021-07-18 05:05:08 UTC,29.367063,-98.46033299999999,2021-07-18 05:13:03 UTC,,,2021-07-18 05:20:22 UTC,,
